Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB	Device	Supported Platforms	Proceeds Reason	Preserved Pricing	Client	Order Type
APPLE	US	com.sports_tracker.iphone.active.1year_2	 	Sports Tracker Premium Yearly	6.15.0	IAY	2	20.89	05/11/2026	05/11/2026	EUR	AT	EUR	6444699214	29.49	 	20110316	Renewal	1 Year	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	1	0.00	05/11/2026	05/11/2026	USD	OM	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.29.3	3F	1	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	102167	Suunto	Suunto Movescount	2.9.7	3	6	0.00	05/11/2026	05/11/2026	USD	US	USD	465054490	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.5.0	3F	1	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	7	0.00	05/11/2026	05/11/2026	RON	RO	RON	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.43.0	3F	1	0.00	05/11/2026	05/11/2026	EUR	IT	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.14.1	3F	11	0.00	05/11/2026	05/11/2026	RUB	RU	RUB	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	1	0.00	05/11/2026	05/11/2026	USD	LB	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	16	0.00	05/11/2026	05/11/2026	ILS	IL	ILS	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_14d	 	Sports Tracker Premium Yearly 14d	7.6.1	IAY	1	169.32	05/11/2026	05/11/2026	DKK	DK	DKK	6747804431	249.00	 	20110316	Renewal	1 Year	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	1	0.00	05/11/2026	05/11/2026	EGP	EG	EGP	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	9	0.00	05/11/2026	05/11/2026	VND	VN	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	6	0.00	05/11/2026	05/11/2026	TRY	TR	TRY	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	12	0.00	05/11/2026	05/11/2026	EUR	ES	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.42.1	7F	1	0.00	05/11/2026	05/11/2026	EUR	FR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	12	0.00	05/11/2026	05/11/2026	RUB	RU	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.12.0	3F	1	0.00	05/11/2026	05/11/2026	EUR	LV	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	1	0.00	05/11/2026	05/11/2026	EUR	SK	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	1	0.00	05/11/2026	05/11/2026	EUR	FI	 	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	28	0.00	05/11/2026	05/11/2026	EUR	SK	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	57	0.00	05/11/2026	05/11/2026	EUR	ES	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.22.1	IAY	1	3.82	05/11/2026	05/11/2026	USD	US	USD	6444886816	4.49	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.5.0	3F	4	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	dive-zoop-vyper	Suunto	Suunto Zoop-Vyper	1.1.3	1F	1	0.00	05/11/2026	05/11/2026	USD	US	 	975148558	0.00	 	 	 	 	Sports		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_14d	 	Sports Tracker Premium Monthly 14d	6.24.0	IAY	1	90.62	05/11/2026	05/11/2026	CZK	CZ	CZK	6747807750	129.00	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.29.3	3F	2	0.00	05/11/2026	05/11/2026	RUB	RU	RUB	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.22.1	3F	1	0.00	05/11/2026	05/11/2026	DKK	DK	DKK	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_2	 	Sports Tracker Premium Yearly	6.33.0	IAY	1	20.38	05/11/2026	05/11/2026	EUR	SK	EUR	6444699214	29.49	 	20110316	Renewal	1 Year	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	2	0.00	05/11/2026	05/11/2026	USD	GH	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.3.1	7F	1	0.00	05/11/2026	05/11/2026	USD	US	USD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	2	0.00	05/11/2026	05/11/2026	MYR	MY	MYR	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.39.1	3F	1	0.00	05/11/2026	05/11/2026	USD	US	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.7.1	7F	1	0.00	05/11/2026	05/11/2026	EUR	SK	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.0	7F	1	0.00	05/11/2026	05/11/2026	IDR	ID	IDR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	1	0.00	05/11/2026	05/11/2026	USD	PY	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.26.1	3F	1	0.00	05/11/2026	05/11/2026	JPY	JP	JPY	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	12	0.00	05/11/2026	05/11/2026	EUR	IE	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	2	0.00	05/11/2026	05/11/2026	USD	US	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	1	0.00	05/11/2026	05/11/2026	EUR	ES	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	1	0.00	05/11/2026	05/11/2026	USD	GT	USD	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	53	0.00	05/11/2026	05/11/2026	CAD	CA	CAD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.36.2	IAY	1	26.52	05/11/2026	05/11/2026	DKK	DK	DKK	6444886816	39.00	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	6	0.00	05/11/2026	05/11/2026	USD	AR	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	69	Suunto	Suunto Dive Learning Tools – Teach yourself how to set up and use the Suunto D4i Novo, Vyper Novo and Zoop Novo.	1.2	3F	1	0.00	05/11/2026	05/11/2026	SGD	SG	SGD	911410807	0.00	 	 	 	 	Sports		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	5	0.00	05/11/2026	05/11/2026	EUR	FR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_2	 	Sports Tracker Premium Yearly	6.15.0	IAY	1	22.41	05/11/2026	05/11/2026	CHF	CH	CHF	6444699214	28.50	 	20110316	Renewal	1 Year	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	1	0.00	05/11/2026	05/11/2026	ZAR	ZA	ZAR	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	1	0.00	05/11/2026	05/11/2026	JPY	JP	JPY	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	70	0.00	05/11/2026	05/11/2026	CAD	CA	CAD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	20	0.00	05/11/2026	05/11/2026	GBP	GB	GBP	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	595	0.00	05/11/2026	05/11/2026	EUR	IT	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.33.0	IAY	1	3.82	05/11/2026	05/11/2026	USD	US	USD	6444886816	4.49	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	46	0.00	05/11/2026	05/11/2026	CHF	CH	CHF	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	1	0.00	05/11/2026	05/11/2026	EUR	BA	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.3.1	3F	1	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	37	0.00	05/11/2026	05/11/2026	EUR	FR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.17.1	IAY	1	3.51	05/11/2026	05/11/2026	EUR	NL	EUR	6444886816	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	11	0.00	05/11/2026	05/11/2026	USD	US	USD	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	17	0.00	05/11/2026	05/11/2026	ILS	IL	ILS	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	1	0.00	05/11/2026	05/11/2026	BRL	BR	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.24.2	3F	1	0.00	05/11/2026	05/11/2026	EUR	ES	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.39.1	3F	1	0.00	05/11/2026	05/11/2026	CLP	CL	CLP	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.38.1	3F	1	0.00	05/11/2026	05/11/2026	EUR	IT	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	2	0.00	05/11/2026	05/11/2026	EUR	HR	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.41.0	3F	1	0.00	05/11/2026	05/11/2026	USD	US	USD	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	1	0.00	05/11/2026	05/11/2026	NZD	NZ	NZD	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	2	0.00	05/11/2026	05/11/2026	AED	AE	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	2	0.00	05/11/2026	05/11/2026	EUR	HR	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	26	0.00	05/11/2026	05/11/2026	PLN	PL	PLN	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	8	0.00	05/11/2026	05/11/2026	EUR	LT	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	7	0.00	05/11/2026	05/11/2026	THB	TH	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	1F	9	0.00	05/11/2026	05/11/2026	PLN	PL	 	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	102167	Suunto	Suunto Movescount	2.9.7	3	1	0.00	05/11/2026	05/11/2026	ILS	IL	ILS	465054490	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	20	0.00	05/11/2026	05/11/2026	AUD	AU	AUD	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	11	0.00	05/11/2026	05/11/2026	EUR	FR	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.24.2	3F	1	0.00	05/11/2026	05/11/2026	EUR	FR	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_2	 	Sports Tracker Premium Yearly	6.22.1	IAY	1	20.89	05/11/2026	05/11/2026	EUR	AT	EUR	6444699214	29.49	 	20110316	Renewal	1 Year	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.22.1	IAY	1	90.62	05/11/2026	05/11/2026	CZK	CZ	CZK	6444886816	129.00	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	1	0.00	05/11/2026	05/11/2026	NGN	NG	NGN	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	1	0.00	05/11/2026	05/11/2026	KRW	KR	KRW	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.14.0	3F	1	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	2	0.00	05/11/2026	05/11/2026	EUR	EE	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	3F	1	0.00	05/11/2026	05/11/2026	NOK	NO	NOK	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	1	0.00	05/11/2026	05/11/2026	USD	EC	USD	1230327951	0.00	 	 	 	 	Health & Fitness		Desktop	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.2.0	7F	1	0.00	05/11/2026	05/11/2026	EUR	BE	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	102167	Suunto	Suunto Movescount	2.9.7	3	1	0.00	05/11/2026	05/11/2026	CHF	CH	CHF	465054490	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	257	0.00	05/11/2026	05/11/2026	CHF	CH	CHF	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	60	0.00	05/11/2026	05/11/2026	SEK	SE	SEK	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	4	0.00	05/11/2026	05/11/2026	EUR	IE	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	1F	5	0.00	05/11/2026	05/11/2026	USD	UA	 	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	7	0.00	05/11/2026	05/11/2026	THB	TH	THB	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	16	0.00	05/11/2026	05/11/2026	EUR	EE	EUR	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.25.2	3F	1	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.6.0	3F	1	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	15	0.00	05/11/2026	05/11/2026	SAR	SA	SAR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	1	0.00	05/11/2026	05/11/2026	JPY	JP	JPY	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	2	0.00	05/11/2026	05/11/2026	SGD	SG	SGD	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	7F	2	0.00	05/11/2026	05/11/2026	USD	CR	USD	426684873	0.00	 	 	 	 	Health & Fitness		Apple Watch	iOS and watchOS	 	 	 	 
APPLE	US	102167	Suunto	Suunto Movescount	2.9.7	3	1	0.00	05/11/2026	05/11/2026	EUR	LV	EUR	465054490	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	1	0.00	05/11/2026	05/11/2026	EUR	RS	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPad	iOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.0	3F	1	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	102167	Suunto	Suunto Movescount	2.9.7	3	4	0.00	05/11/2026	05/11/2026	CNY	CN	CNY	465054490	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.5.0	7F	1	0.00	05/11/2026	05/11/2026	PLN	PL	PLN	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.15.0	IAY	1	3.50	05/11/2026	05/11/2026	EUR	ES	EUR	6444886816	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	3.9.1	7F	15	0.00	05/11/2026	05/11/2026	BRL	BR	BRL	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	69	Suunto	Suunto Dive Learning Tools – Teach yourself how to set up and use the Suunto D4i Novo, Vyper Novo and Zoop Novo.	1.2	3F	1	0.00	05/11/2026	05/11/2026	EUR	ES	EUR	911410807	0.00	 	 	 	 	Sports		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	2	0.00	05/11/2026	05/11/2026	AED	AE	AED	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_14d	 	Sports Tracker Premium Yearly 14d	7.6.1	IAY	1	25.49	05/11/2026	05/11/2026	USD	US	USD	6747804431	29.99	 	20110316	Renewal	1 Year	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	STSUUNTOAPP	Suunto	Suunto	2.36.8	3F	1	0.00	05/11/2026	05/11/2026	JPY	JP	JPY	1230327951	0.00	 	 	 	 	Health & Fitness		iPhone	iOS	 	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	1	0.00	05/11/2026	05/11/2026	GBP	GB	GBP	426684873	0.00	 	 	 	 	Health & Fitness		iPad	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_14d	 	Sports Tracker Premium Yearly 14d	7.6.1	IAY	1	0.00	05/11/2026	05/11/2026	PLN	PL	PLN	6747804431	0.00	 	20110316	New	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	Free Trial Intro Offer
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	7.6.1	3F	11	0.00	05/11/2026	05/11/2026	CHF	CH	CHF	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
APPLE	US	com.sports_tracker.iphone.active.1year_14d	 	Sports Tracker Premium Yearly 14d	7.6.1	IAY	8	0.00	05/11/2026	05/11/2026	EUR	FI	EUR	6747804431	0.00	FREE	20110316	New	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	Free Trial Intro Offer
APPLE	US	com.sports_tracker.iphone.active.1month_2	 	Sports Tracker Premium Monthly	6.18.1	IAY	5	3.38	05/11/2026	05/11/2026	EUR	FI	EUR	6444886816	4.99	 	20110316	Renewal	1 Month	Health & Fitness		iPhone	iOS and watchOS	Rate After One Year	 	 	 
APPLE	US	20110316	Suunto	Sports Tracker: Run Bike Hike	6.0.0	3F	1	0.00	05/11/2026	05/11/2026	EUR	AT	EUR	426684873	0.00	 	 	 	 	Health & Fitness		iPhone	iOS and watchOS	 	 	 	 
